dstport,protocol,tag
10194,UDP,HTTPS
42422,TCP,Telnet
18127,TCP,HTTP
36417,TCP,Telnet
43426,UDP,IMAP
14578,TCP,Telnet
18423,UDP,SMTP
42209,ICMP,DNS
27294,ICMP,FTP
15715,TCP,Telnet
55688,ICMP,SMTP
15367,UDP,FTP
56589,ICMP,HTTPS
32046,UDP,HTTPS
53735,ICMP,FTP
56562,TCP,IMAP
5028,ICMP,FTP
609,ICMP,IMAP
27837,UDP,DNS
51716,TCP,FTP
9134,TCP,POP3
16236,UDP,SSH
21202,ICMP,SMTP
45390,TCP,DNS
61300,UDP,Telnet
23241,ICMP,HTTPS
44320,ICMP,SMTP
42277,ICMP,FTP
43669,UDP,Telnet
16342,UDP,Telnet
9997,UDP,DNS
38117,ICMP,HTTP
56780,ICMP,HTTPS
24252,TCP,IMAP
49708,UDP,IMAP
53792,ICMP,POP3
13822,ICMP,DNS
3129,ICMP,Telnet
47758,ICMP,DNS
62030,TCP,HTTPS
48019,UDP,SSH
28787,ICMP,DNS
54531,UDP,DNS
138,ICMP,SMTP
48328,ICMP,POP3
53733,UDP,HTTP
3499,UDP,Telnet
12897,UDP,HTTP
23545,UDP,DNS
53730,UDP,SSH
45788,TCP,HTTPS
45599,ICMP,HTTPS
21825,TCP,SSH
18640,ICMP,SSH
31185,ICMP,SMTP
30334,TCP,SSH
2619,ICMP,HTTPS
52873,TCP,POP3
32982,TCP,Telnet
8903,TCP,HTTP
24078,ICMP,POP3
60371,UDP,Telnet
40438,TCP,HTTP
11064,ICMP,IMAP
45219,UDP,Telnet
35705,UDP,IMAP
59000,ICMP,DNS
14043,UDP,POP3
18815,UDP,IMAP
19619,ICMP,HTTPS
6765,UDP,HTTPS
4507,ICMP,HTTPS
13558,TCP,DNS
56204,ICMP,HTTP
43925,UDP,Telnet
58282,TCP,SSH
48195,UDP,POP3
59586,ICMP,HTTP
16876,TCP,POP3
60631,UDP,POP3
14367,ICMP,SSH
48194,UDP,SSH
24583,TCP,DNS
25785,UDP,HTTP
38495,ICMP,DNS
23298,UDP,SSH
35109,TCP,SSH
2196,TCP,POP3
56642,TCP,DNS
24735,TCP,FTP
29901,TCP,FTP
132,TCP,SMTP
42123,UDP,HTTP
20517,TCP,SSH
34150,TCP,FTP
40721,TCP,HTTPS
64180,TCP,HTTP
43092,TCP,IMAP
35567,UDP,SMTP
48320,ICMP,POP3
12733,ICMP,FTP
34078,UDP,Telnet
59484,UDP,SSH
58518,UDP,HTTP
63089,TCP,FTP
43377,UDP,POP3
55465,ICMP,IMAP
16279,UDP,FTP
7817,ICMP,FTP
29878,TCP,HTTPS
45885,UDP,HTTP
22348,TCP,FTP
29190,ICMP,HTTP
2122,TCP,SSH
32234,UDP,HTTPS
15588,ICMP,HTTPS
16817,ICMP,Telnet
42645,ICMP,SMTP
15785,TCP,FTP
60114,ICMP,DNS
8679,TCP,HTTPS
62199,UDP,HTTPS
62131,ICMP,HTTPS
8438,TCP,FTP
1411,TCP,SMTP
34571,ICMP,Telnet
23807,TCP,HTTPS
47781,UDP,DNS
45830,TCP,FTP
15687,ICMP,SMTP
1332,ICMP,POP3
6644,TCP,DNS
22007,UDP,Telnet
58162,ICMP,HTTPS
30403,TCP,HTTP
36003,ICMP,DNS
52693,TCP,POP3
8348,ICMP,HTTP
11303,UDP,POP3
23608,TCP,POP3
65430,UDP,HTTP
39931,TCP,SSH
9191,UDP,Telnet
50875,ICMP,HTTPS
4802,ICMP,Telnet
23652,UDP,IMAP
29481,TCP,IMAP
43051,ICMP,POP3
30918,TCP,HTTP
51108,TCP,SMTP
21083,ICMP,SMTP
60373,ICMP,DNS
16471,ICMP,Telnet
55928,UDP,POP3
48637,UDP,SMTP
63865,ICMP,FTP
46115,TCP,FTP
37162,UDP,POP3
24446,ICMP,SSH
18659,TCP,HTTP
37040,ICMP,IMAP
17365,ICMP,HTTP
40116,TCP,POP3
30357,TCP,SSH
38108,ICMP,HTTPS
56331,TCP,SSH
14097,ICMP,SSH
20714,UDP,POP3
60504,UDP,IMAP
53485,UDP,SSH
56757,ICMP,FTP
13072,UDP,Telnet
40362,TCP,SSH
52959,TCP,SMTP
29098,ICMP,POP3
10299,ICMP,FTP
55173,UDP,Telnet
19119,ICMP,HTTP
31960,TCP,POP3
27868,TCP,SMTP
34642,TCP,HTTPS
61860,TCP,FTP
13817,UDP,DNS
31036,ICMP,Telnet
49344,UDP,HTTPS
44566,TCP,DNS
11550,UDP,SMTP
30077,TCP,SMTP
39746,UDP,Telnet
43936,TCP,HTTPS
3506,TCP,IMAP
21922,ICMP,DNS
16512,TCP,SSH
56854,TCP,Telnet
43617,ICMP,SMTP
55271,TCP,Telnet
60768,ICMP,Telnet
57314,ICMP,SMTP
32135,ICMP,FTP
32166,UDP,SMTP
42268,TCP,DNS
1948,TCP,SSH
10397,TCP,SSH
49691,TCP,DNS
19708,UDP,DNS
54163,ICMP,FTP
29489,ICMP,HTTPS
9400,TCP,Telnet
20429,ICMP,HTTP
14300,UDP,HTTPS
37335,ICMP,DNS
30504,UDP,SMTP
64239,ICMP,DNS
11402,UDP,DNS
40083,UDP,SSH
59634,ICMP,Telnet
31261,UDP,SSH
21699,TCP,Telnet
47510,TCP,HTTPS
24175,ICMP,SSH
61890,TCP,SMTP
26812,ICMP,DNS
4864,UDP,DNS
31713,TCP,DNS
9865,TCP,SMTP
25998,ICMP,Telnet
1146,ICMP,DNS
40942,UDP,FTP
40382,UDP,SMTP
37732,ICMP,SMTP
18109,ICMP,HTTPS
4850,ICMP,HTTP
61350,ICMP,HTTPS
43721,UDP,IMAP
47700,UDP,IMAP
63352,TCP,DNS
52838,TCP,SMTP
65040,UDP,SSH
56850,UDP,SMTP
3549,ICMP,HTTP
49609,UDP,SMTP
61820,ICMP,HTTP
51524,ICMP,POP3
31230,TCP,HTTPS
1685,TCP,DNS
40282,TCP,HTTP
63059,ICMP,SMTP
58108,ICMP,SMTP
28041,TCP,HTTPS
35156,UDP,SSH
42854,TCP,IMAP
16104,UDP,SSH
21024,TCP,SSH
20959,ICMP,IMAP
480,ICMP,DNS
254,UDP,Telnet
21301,TCP,SSH
49320,ICMP,POP3
35097,UDP,HTTPS
13319,TCP,FTP
32214,UDP,DNS
39839,UDP,Telnet
34365,TCP,FTP
50659,ICMP,HTTPS
13725,TCP,POP3
9479,TCP,DNS
1811,ICMP,Telnet
8284,TCP,HTTPS
45062,TCP,FTP
21414,ICMP,POP3
29307,TCP,HTTP
35897,UDP,FTP
28825,TCP,IMAP
55347,UDP,Telnet
6967,ICMP,SSH
9543,TCP,FTP
436,UDP,HTTPS
14685,ICMP,FTP
16254,UDP,DNS
1283,TCP,SSH
23879,TCP,FTP
49957,TCP,IMAP
61940,ICMP,POP3
26745,ICMP,SMTP
39090,ICMP,Telnet
60273,TCP,HTTP
23001,UDP,FTP
52689,UDP,DNS
57452,ICMP,HTTP
4114,TCP,FTP
32829,UDP,DNS
52390,UDP,SMTP
11905,ICMP,SSH
26012,UDP,HTTPS
38522,UDP,HTTP
9372,UDP,SSH
62853,TCP,HTTPS
41309,UDP,HTTPS
11164,ICMP,HTTP
50016,ICMP,POP3
15669,ICMP,Telnet
53489,UDP,DNS
18834,UDP,FTP
6204,UDP,HTTP
29898,UDP,FTP
7669,TCP,DNS
8011,TCP,SMTP
7991,TCP,HTTP
54120,TCP,SSH
30180,ICMP,Telnet
31150,UDP,HTTPS
2578,UDP,FTP
34174,UDP,FTP
13445,TCP,SSH
19849,UDP,IMAP
29887,TCP,FTP
54752,UDP,HTTPS
13419,TCP,Telnet
48681,TCP,SMTP
29684,ICMP,DNS
58464,ICMP,IMAP
12463,UDP,SSH
53651,ICMP,SSH
58278,ICMP,POP3
39922,UDP,SSH
52159,TCP,Telnet
58573,TCP,IMAP
11031,TCP,IMAP
1733,ICMP,IMAP
24090,ICMP,SMTP
36461,TCP,Telnet
39799,TCP,FTP
64403,UDP,POP3
26382,ICMP,FTP
56351,TCP,POP3
9349,UDP,HTTP
847,TCP,Telnet
46097,TCP,POP3
22191,ICMP,SMTP
61729,UDP,HTTP
1191,UDP,IMAP
57240,ICMP,FTP
48865,TCP,HTTPS
59413,UDP,HTTPS
28825,TCP,SSH
57067,ICMP,IMAP
49887,ICMP,DNS
13335,UDP,POP3
14006,TCP,POP3
40155,TCP,POP3
30349,ICMP,Telnet
36397,ICMP,DNS
51005,TCP,SSH
24395,UDP,HTTP
11972,UDP,FTP
56775,UDP,DNS
7174,ICMP,HTTPS
5628,ICMP,FTP
30968,UDP,SMTP
36807,ICMP,HTTPS
16962,ICMP,HTTP
59385,TCP,DNS
56916,TCP,FTP
64351,UDP,SSH
25726,TCP,SSH
50991,ICMP,HTTP
33880,ICMP,SSH
35481,UDP,SMTP
31428,UDP,HTTPS
57155,ICMP,HTTPS
41980,ICMP,POP3
13978,ICMP,POP3
31139,ICMP,IMAP
4342,TCP,DNS
20050,ICMP,HTTPS
34544,UDP,HTTP
23945,TCP,DNS
19151,UDP,DNS
48703,TCP,SMTP
17683,UDP,IMAP
19409,TCP,FTP
35434,TCP,IMAP
7824,TCP,SMTP
56127,TCP,HTTP
2177,ICMP,Telnet
40932,ICMP,FTP
54114,TCP,HTTPS
29222,ICMP,POP3
10237,TCP,IMAP
49134,UDP,POP3
199,TCP,Telnet
5438,ICMP,HTTPS
41065,TCP,FTP
8860,UDP,DNS
50162,ICMP,SMTP
14313,UDP,SSH
18854,UDP,SSH
27002,TCP,FTP
46122,UDP,HTTP
22233,UDP,DNS
43070,ICMP,IMAP
903,UDP,HTTPS
51399,UDP,Telnet
16009,TCP,HTTP
8460,ICMP,POP3
58832,TCP,HTTPS
135,ICMP,Telnet
11404,TCP,IMAP
2383,UDP,HTTPS
20359,UDP,HTTPS
3470,TCP,SMTP
24362,UDP,SSH
47051,UDP,IMAP
26662,TCP,SMTP
5443,UDP,POP3
40140,ICMP,HTTPS
30275,ICMP,HTTP
13050,TCP,HTTPS
9399,ICMP,SSH
57600,TCP,POP3
38679,TCP,POP3
16252,ICMP,HTTP
60337,UDP,HTTP
39867,UDP,SMTP
9843,UDP,HTTP
2378,TCP,IMAP
59360,ICMP,SSH
3454,ICMP,HTTP
26416,ICMP,FTP
23501,ICMP,Telnet
33186,TCP,HTTP
18837,ICMP,HTTPS
54538,UDP,SSH
30694,ICMP,IMAP
39333,UDP,POP3
53662,UDP,HTTPS
6272,ICMP,POP3
64633,TCP,IMAP
19202,TCP,POP3
43310,TCP,HTTPS
1715,ICMP,SSH
2012,UDP,DNS
6740,ICMP,Telnet
30708,UDP,FTP
18000,UDP,HTTP
29653,ICMP,SMTP
76,ICMP,FTP
37129,UDP,IMAP
20983,TCP,DNS
3607,UDP,HTTP
16124,ICMP,POP3
4243,TCP,Telnet
18877,TCP,IMAP
34249,TCP,SSH
43160,TCP,HTTPS
11127,TCP,FTP
21373,TCP,IMAP
37560,UDP,FTP
42749,UDP,HTTPS
22938,UDP,IMAP
10101,TCP,FTP
62851,ICMP,FTP
14103,UDP,DNS
33391,UDP,POP3
60727,UDP,DNS
20760,UDP,HTTP
4928,ICMP,Telnet
57605,UDP,Telnet
29231,UDP,SMTP
26245,TCP,POP3
61690,ICMP,HTTPS
38562,UDP,HTTP
21180,TCP,POP3
26222,UDP,HTTPS
59523,TCP,HTTP
40870,UDP,FTP
20086,ICMP,IMAP
65131,ICMP,HTTPS
39170,UDP,SMTP
5650,TCP,POP3
30686,UDP,DNS
56612,TCP,IMAP
30934,ICMP,DNS
59645,ICMP,DNS
46030,ICMP,IMAP
53116,UDP,SMTP
8644,UDP,IMAP
60817,TCP,POP3
1075,ICMP,SMTP
47031,ICMP,SSH
20423,ICMP,POP3
30289,TCP,SSH
65085,TCP,IMAP
24799,TCP,IMAP
7014,UDP,SSH
59814,UDP,FTP
38837,TCP,SSH
11873,TCP,IMAP
41305,ICMP,HTTP
65203,TCP,FTP
56735,TCP,IMAP
34794,ICMP,Telnet
20794,TCP,Telnet
47911,TCP,IMAP
56189,UDP,SSH
27414,UDP,HTTPS
33354,TCP,HTTP
59363,UDP,Telnet
54067,UDP,HTTP
20960,ICMP,Telnet
7161,UDP,SSH
47315,ICMP,HTTP
51255,ICMP,FTP
10591,ICMP,POP3
5744,UDP,HTTPS
42468,ICMP,HTTPS
2651,TCP,IMAP
64936,ICMP,POP3
29506,UDP,HTTP
63539,ICMP,SSH
315,UDP,Telnet
16641,TCP,DNS
4380,UDP,SMTP
44361,TCP,Telnet
17711,TCP,SSH
42356,UDP,SSH
38988,TCP,SSH
27876,ICMP,FTP
28018,TCP,HTTP
24640,TCP,SSH
31749,ICMP,FTP
37260,TCP,FTP
24264,ICMP,DNS
11703,TCP,SMTP
39675,UDP,FTP
1858,UDP,HTTPS
47966,UDP,FTP
27467,TCP,SMTP
28587,ICMP,POP3
22068,ICMP,FTP
18234,ICMP,SSH
32334,ICMP,Telnet
14420,TCP,POP3
49312,UDP,HTTPS
21247,UDP,HTTP
4205,UDP,SSH
22819,TCP,Telnet
41635,UDP,HTTP
2192,TCP,SSH
30500,ICMP,FTP
9553,TCP,Telnet
48229,UDP,FTP
57903,UDP,DNS
58444,ICMP,HTTPS
26611,TCP,SSH
53016,TCP,SSH
21041,TCP,HTTPS
11455,ICMP,POP3
13979,ICMP,HTTPS
42041,UDP,SSH
55324,UDP,HTTPS
26303,UDP,POP3
24366,UDP,HTTP
53133,UDP,FTP
8802,UDP,POP3
6830,TCP,DNS
45468,ICMP,Telnet
30842,TCP,HTTPS
26226,ICMP,HTTPS
19509,UDP,HTTPS
9533,TCP,IMAP
52048,UDP,DNS
6618,UDP,HTTPS
20138,UDP,HTTP
31568,UDP,POP3
42060,ICMP,HTTP
11425,UDP,FTP
52214,ICMP,DNS
44762,TCP,HTTPS
33991,UDP,DNS
7949,TCP,SSH
45348,ICMP,HTTP
50548,UDP,SMTP
46922,UDP,Telnet
47082,ICMP,Telnet
42835,UDP,Telnet
56614,UDP,SMTP
32221,UDP,FTP
11606,ICMP,IMAP
49985,ICMP,HTTP
20887,UDP,POP3
20426,TCP,SMTP
9749,UDP,DNS
955,UDP,DNS
32057,UDP,Telnet
21624,UDP,HTTPS
19491,UDP,DNS
48161,TCP,DNS
24569,UDP,SMTP
25801,UDP,SMTP
36058,TCP,HTTPS
25177,ICMP,IMAP
3664,UDP,FTP
41355,ICMP,SMTP
30366,ICMP,HTTP
34281,UDP,HTTPS
8250,UDP,FTP
30198,UDP,HTTP
31750,TCP,HTTPS
58120,ICMP,HTTPS
57670,TCP,IMAP
26031,UDP,FTP
24824,TCP,Telnet
55167,TCP,HTTPS
27661,ICMP,FTP
61043,UDP,FTP
47605,UDP,IMAP
37637,TCP,SSH
41571,TCP,SMTP
6486,ICMP,SMTP
47583,ICMP,Telnet
46204,ICMP,POP3
49465,UDP,POP3
38416,UDP,POP3
11447,TCP,IMAP
20292,TCP,FTP
27672,TCP,HTTPS
32321,ICMP,SSH
2235,UDP,HTTPS
44404,UDP,HTTPS
57238,UDP,FTP
44959,ICMP,POP3
13486,UDP,HTTPS
29904,UDP,DNS
53608,UDP,POP3
50562,UDP,DNS
28837,ICMP,FTP
35895,UDP,SSH
6701,TCP,HTTPS
19451,TCP,HTTPS
19877,ICMP,Telnet
47767,TCP,HTTPS
33493,TCP,HTTP
50291,ICMP,Telnet
22031,TCP,HTTP
53593,ICMP,DNS
18327,TCP,Telnet
42621,UDP,HTTP
38404,ICMP,FTP
18136,UDP,POP3
34345,TCP,SMTP
31274,TCP,SMTP
48593,TCP,SSH
30770,TCP,Telnet
16313,UDP,HTTP
40637,ICMP,POP3
43558,ICMP,DNS
60687,ICMP,HTTP
39574,TCP,HTTP
25741,UDP,IMAP
42137,TCP,POP3
38758,TCP,HTTPS
53550,UDP,POP3
54053,UDP,HTTP
55456,ICMP,POP3
148,UDP,HTTPS
65226,UDP,SSH
3647,TCP,FTP
14066,UDP,Telnet
38571,UDP,IMAP
16528,ICMP,HTTPS
3238,ICMP,HTTPS
23514,ICMP,HTTP
28419,TCP,POP3
19272,TCP,Telnet
15151,TCP,HTTP
8978,TCP,SSH
48929,ICMP,DNS
14481,ICMP,IMAP
51672,TCP,SMTP
45056,TCP,DNS
61906,ICMP,POP3
55170,TCP,HTTPS
49694,UDP,POP3
62368,ICMP,Telnet
31340,TCP,Telnet
12527,UDP,IMAP
39716,UDP,Telnet
14060,UDP,DNS
56869,TCP,Telnet
14068,UDP,DNS
13931,TCP,Telnet
16507,TCP,HTTPS
8649,ICMP,FTP
15620,ICMP,HTTPS
25350,ICMP,SMTP
55459,UDP,DNS
54790,TCP,Telnet
63192,ICMP,HTTPS
56465,TCP,HTTPS
31937,ICMP,POP3
1832,ICMP,HTTPS
32317,ICMP,FTP
63866,ICMP,DNS
43285,TCP,SSH
31450,ICMP,HTTP
22450,ICMP,SSH
25083,UDP,HTTP
22060,ICMP,HTTPS
34501,ICMP,Telnet
3744,ICMP,IMAP
13370,TCP,DNS
9326,UDP,POP3
2312,UDP,POP3
7188,UDP,POP3
55834,ICMP,HTTP
42854,TCP,HTTPS
34812,UDP,HTTP
29982,UDP,POP3
31903,TCP,SSH
40040,TCP,SMTP
40783,UDP,SSH
51030,TCP,Telnet
43576,UDP,SSH
45132,ICMP,Telnet
58969,UDP,HTTP
64728,TCP,FTP
13451,ICMP,SMTP
53310,TCP,Telnet
18985,UDP,SSH
51411,TCP,FTP
33316,TCP,Telnet
27,TCP,FTP
24881,ICMP,FTP
55324,UDP,HTTPS
16130,UDP,POP3
25865,TCP,HTTP
46944,ICMP,SSH
50918,TCP,HTTPS
52709,TCP,DNS
35338,TCP,SMTP
30999,UDP,SMTP
42054,TCP,Telnet
4916,ICMP,IMAP
62163,TCP,HTTP
56017,ICMP,DNS
19522,ICMP,SSH
57754,ICMP,SMTP
55004,UDP,POP3
41653,UDP,DNS
145,UDP,DNS
46323,ICMP,SSH
30146,TCP,DNS
55181,ICMP,FTP
38013,ICMP,DNS
2946,TCP,HTTP
28394,TCP,Telnet
46997,TCP,SSH
41053,ICMP,POP3
64968,ICMP,HTTP
63034,UDP,FTP
56011,TCP,FTP
60893,ICMP,SMTP
26234,TCP,HTTP
26328,ICMP,HTTP
54403,TCP,FTP
1901,UDP,DNS
4368,TCP,HTTPS
36410,UDP,DNS
5753,TCP,POP3
20584,ICMP,HTTPS
43121,ICMP,FTP
14571,ICMP,POP3
65064,UDP,POP3
40009,ICMP,SSH
11508,TCP,IMAP
52217,TCP,DNS
45301,ICMP,HTTPS
6017,TCP,POP3
33507,TCP,FTP
42890,TCP,FTP
15342,ICMP,Telnet
41097,ICMP,DNS
47857,ICMP,SMTP
10766,UDP,SSH
51703,ICMP,SMTP
2249,TCP,Telnet
49496,ICMP,DNS
50055,TCP,IMAP
14955,ICMP,DNS
22580,UDP,IMAP
36410,UDP,HTTP
64743,UDP,Telnet
36723,TCP,Telnet
54554,ICMP,SMTP
31710,TCP,Telnet
156,TCP,HTTPS
3821,ICMP,SMTP
5226,TCP,POP3
1777,UDP,FTP
31765,ICMP,IMAP
61725,ICMP,SMTP
24077,TCP,Telnet
44023,TCP,DNS
51824,UDP,DNS
15256,TCP,FTP
23148,UDP,POP3
32203,ICMP,Telnet
27267,TCP,Telnet
18475,UDP,HTTPS
35085,UDP,HTTP
23314,TCP,HTTP
37393,ICMP,HTTP
30211,ICMP,FTP
55882,TCP,DNS
38638,ICMP,HTTP
63260,UDP,IMAP
52996,TCP,SMTP
48719,UDP,DNS
22320,UDP,Telnet
23414,UDP,DNS
34399,UDP,DNS
52876,ICMP,FTP
7113,ICMP,POP3
34720,UDP,SMTP
42105,UDP,SSH
17030,TCP,FTP
62192,ICMP,POP3
26218,ICMP,IMAP
29886,TCP,IMAP
21504,ICMP,IMAP
5768,TCP,Telnet
14292,UDP,FTP
59869,UDP,Telnet
53236,UDP,Telnet
5575,ICMP,SSH
63534,TCP,HTTP
19082,ICMP,POP3
64572,ICMP,SSH
10346,ICMP,IMAP
44313,ICMP,IMAP
25679,UDP,Telnet
26933,UDP,FTP
45686,TCP,SMTP
11940,ICMP,SSH
2106,UDP,DNS
29930,ICMP,SSH
36103,ICMP,DNS
31296,ICMP,SMTP
26764,ICMP,HTTPS
32632,ICMP,HTTP
31489,UDP,POP3
19619,UDP,SSH
33534,ICMP,IMAP
14495,UDP,IMAP
8023,ICMP,HTTP
4619,UDP,SSH
3225,UDP,HTTPS
8889,TCP,SMTP
33264,UDP,SMTP
24450,TCP,POP3
31892,ICMP,DNS
50821,ICMP,Telnet
61634,UDP,SSH
15721,ICMP,IMAP
28886,ICMP,Telnet
40578,UDP,IMAP
57854,UDP,FTP
62707,UDP,DNS
30807,UDP,FTP
14711,ICMP,HTTPS
14559,TCP,IMAP
40156,ICMP,POP3
13913,ICMP,Telnet
12342,TCP,HTTP
54826,UDP,IMAP
56423,UDP,Telnet
56904,TCP,IMAP
5304,ICMP,HTTPS
20492,UDP,HTTP
60927,TCP,IMAP
25401,TCP,FTP
11105,UDP,HTTP
47294,ICMP,Telnet
34969,UDP,Telnet
14628,UDP,FTP
64874,ICMP,HTTPS
23249,ICMP,Telnet
40315,ICMP,HTTPS
44503,UDP,IMAP
25912,ICMP,DNS
44756,ICMP,HTTP
25487,ICMP,SSH
29341,TCP,SMTP
46027,UDP,IMAP
65322,ICMP,SSH
55422,TCP,SMTP
32980,ICMP,DNS
333,ICMP,HTTPS
26619,TCP,Telnet
6525,ICMP,SMTP
57762,UDP,FTP
10083,UDP,SMTP
62277,ICMP,SSH
28082,TCP,Telnet
33494,ICMP,FTP
27350,ICMP,DNS
1816,UDP,Telnet
22055,TCP,HTTP
26135,TCP,SMTP
22065,ICMP,SMTP
11170,TCP,FTP
60590,ICMP,SSH
44223,TCP,HTTPS
48791,ICMP,SMTP
55284,TCP,FTP
51910,UDP,HTTPS
10138,ICMP,IMAP
19165,ICMP,Telnet
30476,UDP,DNS
46713,UDP,FTP
1645,TCP,POP3
15358,TCP,DNS
45679,ICMP,DNS
29251,UDP,HTTP
58274,TCP,SMTP
3819,UDP,FTP
61639,UDP,POP3
31962,UDP,HTTPS
50102,UDP,POP3
47705,UDP,IMAP
64182,TCP,Telnet
40235,TCP,SMTP
4896,TCP,IMAP
15555,ICMP,HTTP
3459,UDP,SSH
15974,ICMP,POP3
17178,TCP,HTTPS
49893,ICMP,IMAP
15627,ICMP,SMTP
8392,ICMP,IMAP
8134,UDP,SMTP
1565,TCP,SMTP
9394,UDP,Telnet
46896,UDP,FTP
6751,ICMP,SSH
13586,ICMP,SSH
44473,TCP,FTP
14087,ICMP,FTP
37933,TCP,SSH
32031,UDP,DNS
56859,TCP,SMTP
42130,TCP,HTTP
10731,UDP,HTTP
8739,TCP,IMAP
52952,ICMP,POP3
19546,TCP,HTTP
34017,ICMP,SSH
1437,TCP,SMTP
14589,ICMP,Telnet
54331,ICMP,DNS
20246,UDP,FTP
15739,ICMP,FTP
42659,UDP,SMTP
55352,UDP,SMTP
34541,TCP,SSH
63471,TCP,HTTP
25533,ICMP,POP3
24699,UDP,Telnet
33046,ICMP,IMAP
23495,ICMP,SMTP
4926,TCP,SSH
7325,TCP,IMAP
56240,UDP,Telnet
39394,ICMP,FTP
14975,UDP,POP3
59537,TCP,POP3
43382,UDP,HTTP
33326,UDP,FTP
34777,UDP,FTP
50360,ICMP,DNS
14194,UDP,DNS
37768,UDP,HTTPS
14568,TCP,POP3
32161,TCP,FTP
46603,ICMP,HTTPS
47851,ICMP,SSH
29473,TCP,HTTPS
14514,TCP,HTTPS
9022,UDP,HTTP
48593,ICMP,DNS
38443,TCP,SSH
27242,UDP,HTTP
1072,ICMP,SMTP
38006,ICMP,POP3
43557,TCP,POP3
56509,TCP,POP3
16817,TCP,Telnet
59434,TCP,Telnet
60765,UDP,Telnet
49642,ICMP,HTTP
32123,UDP,SMTP
13962,TCP,HTTPS
41739,ICMP,SMTP
43666,UDP,Telnet
48790,ICMP,DNS
51430,ICMP,Telnet
1607,ICMP,DNS
50779,TCP,FTP
50009,TCP,FTP
19486,ICMP,POP3
49282,ICMP,DNS
59434,UDP,POP3
28698,UDP,HTTPS
46055,ICMP,SMTP
48831,UDP,POP3
44858,UDP,HTTPS
12186,TCP,SMTP
52473,ICMP,HTTP
34769,ICMP,SMTP
43034,UDP,IMAP
32033,ICMP,FTP
213,TCP,Telnet
8086,TCP,SMTP
61048,TCP,FTP
12895,TCP,Telnet
28249,TCP,FTP
48357,ICMP,POP3
27491,UDP,HTTPS
31972,TCP,Telnet
19572,TCP,IMAP
31186,TCP,SMTP
35374,UDP,DNS
56510,TCP,Telnet
12297,UDP,SSH
16926,ICMP,POP3
63975,UDP,DNS
25076,UDP,FTP
61407,TCP,POP3
30659,UDP,HTTPS
14103,UDP,DNS
64340,UDP,SMTP
38332,TCP,POP3
7661,UDP,HTTP
20828,ICMP,DNS
23060,ICMP,SSH
12411,TCP,Telnet
31427,ICMP,SMTP
21284,TCP,HTTPS
29340,ICMP,Telnet
37717,TCP,HTTP
47257,ICMP,SSH
6862,TCP,Telnet
4880,ICMP,POP3
15570,UDP,POP3
50033,ICMP,POP3
63153,ICMP,DNS
22079,ICMP,DNS
16946,ICMP,FTP
29090,TCP,IMAP
12858,ICMP,Telnet
39881,UDP,SMTP
29773,TCP,IMAP
49540,TCP,Telnet
11803,TCP,HTTPS
31717,TCP,HTTPS
18367,UDP,IMAP
58452,ICMP,IMAP
37837,ICMP,HTTPS
8904,TCP,FTP
25453,TCP,DNS
10098,UDP,HTTP
30534,UDP,SSH
37340,UDP,DNS
60853,ICMP,SSH
8460,TCP,SSH
4099,TCP,IMAP
55704,TCP,POP3
46947,UDP,FTP
29215,ICMP,HTTP
41414,ICMP,HTTPS
9995,TCP,SSH
64791,TCP,HTTPS
54286,TCP,HTTPS
32382,UDP,SMTP
17164,TCP,HTTP
62254,UDP,FTP
56047,TCP,DNS
57027,UDP,SMTP
61154,TCP,POP3
46834,TCP,Telnet
52799,ICMP,HTTPS
64218,UDP,POP3
59956,UDP,IMAP
33119,UDP,DNS
15708,TCP,FTP
1170,UDP,DNS
44891,TCP,Telnet
9852,TCP,HTTPS
22096,TCP,SMTP
58997,UDP,FTP
25625,TCP,FTP
57755,ICMP,POP3
29268,TCP,POP3
25376,TCP,POP3
58057,ICMP,DNS
34177,TCP,SMTP
42397,ICMP,HTTPS
55002,ICMP,HTTPS
55631,ICMP,SMTP
38521,ICMP,FTP
30360,ICMP,HTTPS
10192,ICMP,DNS
4062,TCP,SSH
11793,ICMP,DNS
37120,TCP,HTTPS
37602,TCP,HTTPS
53651,ICMP,HTTP
10723,ICMP,Telnet
21173,ICMP,SSH
17645,TCP,DNS
20016,UDP,Telnet
20733,ICMP,SMTP
32411,ICMP,Telnet
60084,TCP,SMTP
29189,TCP,HTTPS
34985,TCP,HTTPS
37123,UDP,Telnet
33557,ICMP,HTTPS
50137,UDP,SMTP
36506,TCP,HTTP
43161,UDP,HTTP
16294,TCP,HTTPS
40331,UDP,HTTP
11643,UDP,HTTP
56543,ICMP,HTTPS
23479,UDP,SMTP
23509,ICMP,HTTP
28889,UDP,SSH
13694,UDP,SSH
7665,TCP,FTP
36415,ICMP,HTTP
63049,TCP,HTTPS
26983,UDP,SMTP
38422,TCP,IMAP
27150,ICMP,IMAP
49294,UDP,IMAP
53277,ICMP,IMAP
58394,TCP,POP3
42122,ICMP,POP3
48592,ICMP,POP3
10690,TCP,FTP
60699,UDP,FTP
1148,UDP,Telnet
52657,ICMP,Telnet
688,ICMP,POP3
54381,ICMP,Telnet
50717,TCP,FTP
60892,TCP,FTP
27597,ICMP,FTP
33478,TCP,Telnet
64471,UDP,FTP
47181,UDP,Telnet
12586,ICMP,HTTP
3897,ICMP,Telnet
